text	60	18	63	70
text	64	18	79	70
text	80	18	95	70
text	96	18	111	70
text	112	18	127	70
text	128	18	143	70
text	144	18	159	70
text	160	18	175	70
text	176	18	191	70
text	192	18	207	70
text	208	18	223	70
text	224	18	239	70
text	240	18	245	70
text	263	31	271	83
text	272	31	287	83
text	288	31	303	83
text	304	31	319	83
text	320	31	335	83
text	336	31	351	83
text	352	31	367	83
text	368	31	383	83
text	384	31	399	83
text	400	31	415	83
text	416	31	431	83
text	432	31	447	83
text	448	31	463	83
text	464	31	479	83
text	480	31	495	83
text	496	31	500	83
text	506	50	511	83
text	512	50	527	83
text	528	50	543	83
text	544	50	556	83
text	688	64	703	92
text	704	64	719	92
text	720	64	729	92
text	565	56	575	89
text	576	56	591	89
text	592	56	604	89
text	0	12	15	67
text	16	12	31	67
text	32	12	37	67
text	787	168	799	297
text	800	168	815	297
text	816	168	831	297
text	832	168	846	297
text	791	57	799	130
text	800	57	815	130
text	816	57	824	130
text	846	129	847	200
text	848	129	863	200
text	864	129	879	200
text	880	129	887	200
text	152	350	159	489
text	160	350	175	489
text	176	350	191	489
text	192	350	207	489
text	208	350	223	489
text	224	350	230	489
text	60	18	63	70
text	64	18	79	70
text	80	18	95	70
text	96	18	111	70
text	112	18	127	70
text	128	18	143	70
text	144	18	159	70
text	160	18	175	70
text	176	18	191	70
text	192	18	207	70
text	208	18	223	70
text	224	18	239	70
text	240	18	245	70
text	263	31	271	83
text	272	31	287	83
text	288	31	303	83
text	304	31	319	83
text	320	31	335	83
text	336	31	351	83
text	352	31	367	83
text	368	31	383	83
text	384	31	399	83
text	400	31	415	83
text	416	31	431	83
text	432	31	447	83
text	448	31	463	83
text	464	31	479	83
text	480	31	495	83
text	496	31	500	83
text	506	50	511	83
text	512	50	527	83
text	528	50	543	83
text	544	50	556	83
text	688	64	703	92
text	704	64	719	92
text	720	64	729	92
text	565	56	575	89
text	576	56	591	89
text	592	56	604	89
text	0	12	15	67
text	16	12	31	67
text	32	12	37	67
text	787	168	799	297
text	800	168	815	297
text	816	168	831	297
text	832	168	846	297
text	791	57	799	130
text	800	57	815	130
text	816	57	824	130
text	846	129	847	200
text	848	129	863	200
text	864	129	879	200
text	880	129	887	200
text	152	350	159	489
text	160	350	175	489
text	176	350	191	489
text	192	350	207	489
text	208	350	223	489
text	224	350	230	489
