text	376	70	383	112
text	384	70	399	112
text	400	70	415	112
text	416	70	431	112
text	432	70	447	112
text	448	70	451	112
text	711	170	719	189
text	720	170	735	189
text	736	170	751	189
text	752	170	755	189
text	825	179	831	195
text	832	179	842	195
text	851	168	863	190
text	864	168	872	190
text	875	162	879	184
text	880	162	895	184
text	896	162	902	184
text	925	146	927	172
text	928	146	943	172
text	944	146	959	172
text	960	146	961	172
text	967	135	975	163
text	976	135	991	163
text	992	135	1007	163
text	1008	135	1016	163
text	1026	123	1039	150
text	1040	123	1055	150
text	1056	123	1066	150
text	619	228	623	365
text	624	228	639	365
text	640	228	656	365
text	686	286	687	297
text	688	286	703	297
text	704	286	718	297
text	376	70	383	112
text	384	70	399	112
text	400	70	415	112
text	416	70	431	112
text	432	70	447	112
text	448	70	451	112
text	711	170	719	189
text	720	170	735	189
text	736	170	751	189
text	752	170	755	189
text	825	179	831	195
text	832	179	842	195
text	851	168	863	190
text	864	168	872	190
text	875	162	879	184
text	880	162	895	184
text	896	162	902	184
text	925	146	927	172
text	928	146	943	172
text	944	146	959	172
text	960	146	961	172
text	967	135	975	163
text	976	135	991	163
text	992	135	1007	163
text	1008	135	1016	163
text	1026	123	1039	150
text	1040	123	1055	150
text	1056	123	1066	150
text	619	228	623	365
text	624	228	639	365
text	640	228	656	365
text	686	286	687	297
text	688	286	703	297
text	704	286	718	297
