text	128	147	143	193
text	144	147	159	193
text	160	147	175	193
text	176	147	191	193
text	192	147	207	193
text	208	147	223	193
text	224	147	239	193
text	240	147	255	193
text	256	147	271	193
text	272	147	287	193
text	288	147	303	193
text	304	147	319	193
text	320	147	335	193
text	336	147	351	193
text	352	147	367	193
text	368	147	383	193
text	384	147	392	193
text	214	315	223	327
text	224	315	239	327
text	240	315	255	327
text	0	296	15	305
text	16	296	31	305
text	32	296	34	305
text	73	295	79	305
text	80	295	93	305
text	519	238	527	270
text	528	238	543	270
text	544	238	559	270
text	560	238	566	270
text	546	272	559	280
text	560	272	571	280
text	546	300	559	308
text	560	300	576	308
text	128	147	143	193
text	144	147	159	193
text	160	147	175	193
text	176	147	191	193
text	192	147	207	193
text	208	147	223	193
text	224	147	239	193
text	240	147	255	193
text	256	147	271	193
text	272	147	287	193
text	288	147	303	193
text	304	147	319	193
text	320	147	335	193
text	336	147	351	193
text	352	147	367	193
text	368	147	383	193
text	384	147	392	193
text	214	315	223	327
text	224	315	239	327
text	240	315	255	327
text	0	296	15	305
text	16	296	31	305
text	32	296	34	305
text	73	295	79	305
text	80	295	93	305
text	519	238	527	270
text	528	238	543	270
text	544	238	559	270
text	560	238	566	270
text	546	272	559	280
text	560	272	571	280
text	546	300	559	308
text	560	300	576	308
