text	896	123	911	148
text	912	123	927	148
text	928	123	943	148
text	944	123	959	148
text	960	123	975	148
text	976	123	991	148
text	992	123	999	148
text	631	294	639	309
text	640	294	655	309
text	656	294	671	309
text	672	294	677	309
text	618	298	623	311
text	624	298	632	311
text	610	280	623	298
text	624	280	639	298
text	640	280	655	298
text	656	280	658	298
text	84	0	95	70
text	96	0	111	70
text	112	0	126	70
text	602	300	607	310
text	608	300	619	310
text	601	285	607	296
text	659	280	671	291
text	672	280	681	291
text	0	255	15	268
text	896	123	911	148
text	912	123	927	148
text	928	123	943	148
text	944	123	959	148
text	960	123	975	148
text	976	123	991	148
text	992	123	999	148
text	631	294	639	309
text	640	294	655	309
text	656	294	671	309
text	672	294	677	309
text	618	298	623	311
text	624	298	632	311
text	610	280	623	298
text	624	280	639	298
text	640	280	655	298
text	656	280	658	298
text	84	0	95	70
text	96	0	111	70
text	112	0	126	70
text	602	300	607	310
text	608	300	619	310
text	601	285	607	296
text	659	280	671	291
text	672	280	681	291
text	0	255	15	268
