text	384	36	399	70
text	400	36	415	70
text	416	36	430	70
text	425	40	431	84
text	432	40	447	84
text	448	40	463	84
text	464	40	479	84
text	480	40	495	84
text	496	40	512	84
text	380	65	383	92
text	384	65	399	92
text	400	65	415	92
text	416	65	423	92
text	425	65	431	116
text	432	65	447	116
text	448	65	463	116
text	464	65	479	116
text	480	65	495	116
text	496	65	511	116
text	512	65	515	116
text	644	79	655	104
text	656	79	671	104
text	672	79	687	104
text	688	79	703	104
text	704	79	719	104
text	720	79	734	104
text	379	107	383	123
text	384	107	399	123
text	400	107	409	123
text	405	108	415	119
text	416	108	427	119
text	427	105	431	116
text	432	105	447	116
text	448	105	450	116
text	276	337	287	374
text	288	337	303	374
text	304	337	319	374
text	320	337	335	374
text	336	337	345	374
text	860	78	863	97
text	864	78	879	97
text	880	78	893	97
text	384	36	399	70
text	400	36	415	70
text	416	36	430	70
text	425	40	431	84
text	432	40	447	84
text	448	40	463	84
text	464	40	479	84
text	480	40	495	84
text	496	40	512	84
text	380	65	383	92
text	384	65	399	92
text	400	65	415	92
text	416	65	423	92
text	425	65	431	116
text	432	65	447	116
text	448	65	463	116
text	464	65	479	116
text	480	65	495	116
text	496	65	511	116
text	512	65	515	116
text	644	79	655	104
text	656	79	671	104
text	672	79	687	104
text	688	79	703	104
text	704	79	719	104
text	720	79	734	104
text	379	107	383	123
text	384	107	399	123
text	400	107	409	123
text	405	108	415	119
text	416	108	427	119
text	427	105	431	116
text	432	105	447	116
text	448	105	450	116
text	276	337	287	374
text	288	337	303	374
text	304	337	319	374
text	320	337	335	374
text	336	337	345	374
text	860	78	863	97
text	864	78	879	97
text	880	78	893	97
