text	409	100	415	128
text	416	100	431	128
text	432	100	447	128
text	448	100	456	128
text	458	96	463	118
text	464	96	472	118
text	475	86	479	117
text	480	86	495	117
text	496	86	511	117
text	512	86	527	117
text	528	86	531	117
text	752	160	767	176
text	768	160	783	176
text	784	160	799	176
text	800	160	804	176
text	409	100	415	128
text	416	100	431	128
text	432	100	447	128
text	448	100	456	128
text	458	96	463	118
text	464	96	472	118
text	475	86	479	117
text	480	86	495	117
text	496	86	511	117
text	512	86	527	117
text	528	86	531	117
text	752	160	767	176
text	768	160	783	176
text	784	160	799	176
text	800	160	804	176
