text	555	3	559	45
text	560	3	575	45
text	576	3	591	45
text	592	3	607	45
text	608	3	615	45
text	616	0	623	30
text	624	0	639	30
text	640	0	655	30
text	656	0	660	30
text	663	38	671	52
text	672	38	681	52
text	680	37	687	48
text	688	37	689	48
text	688	35	696	46
text	666	47	671	70
text	672	47	687	70
text	688	47	697	70
text	796	0	799	10
text	800	0	815	10
text	816	0	831	10
text	832	0	833	10
text	713	25	719	35
text	720	25	735	35
text	736	25	751	35
text	752	25	760	35
text	759	21	767	30
text	768	21	776	30
text	564	26	575	59
text	576	26	591	59
text	592	26	607	59
text	608	26	623	59
text	624	26	639	59
text	640	26	655	59
text	656	26	663	59
text	555	3	559	45
text	560	3	575	45
text	576	3	591	45
text	592	3	607	45
text	608	3	615	45
text	616	0	623	30
text	624	0	639	30
text	640	0	655	30
text	656	0	660	30
text	663	38	671	52
text	672	38	681	52
text	680	37	687	48
text	688	37	689	48
text	688	35	696	46
text	666	47	671	70
text	672	47	687	70
text	688	47	697	70
text	796	0	799	10
text	800	0	815	10
text	816	0	831	10
text	832	0	833	10
text	713	25	719	35
text	720	25	735	35
text	736	25	751	35
text	752	25	760	35
text	759	21	767	30
text	768	21	776	30
text	564	26	575	59
text	576	26	591	59
text	592	26	607	59
text	608	26	623	59
text	624	26	639	59
text	640	26	655	59
text	656	26	663	59
