text	305	180	319	190
text	320	180	322	190
text	506	144	511	157
text	512	144	518	157
text	135	147	143	163
text	144	147	159	163
text	160	147	175	163
text	176	147	191	163
text	192	147	207	163
text	208	147	213	163
text	567	152	575	166
text	576	152	591	166
text	592	152	606	166
text	566	180	575	187
text	576	180	591	187
text	592	180	607	187
text	608	180	609	187
text	398	140	399	163
text	400	140	415	163
text	416	140	431	163
text	432	140	436	163
text	714	117	719	150
text	720	117	735	150
text	736	117	751	150
text	752	117	767	150
text	768	117	783	150
text	784	117	799	150
text	800	117	816	150
text	896	4	911	39
text	912	4	927	39
text	928	4	943	39
text	944	4	959	39
text	960	4	964	39
text	556	172	559	180
text	560	172	575	180
text	576	172	591	180
text	592	172	607	180
text	608	172	618	180
text	278	170	287	179
text	285	171	287	180
text	288	171	291	180
text	485	144	495	153
text	496	144	505	153
text	896	26	911	105
text	912	26	927	105
text	928	26	943	105
text	944	26	959	105
text	960	26	962	105
text	763	345	767	360
text	768	345	780	360
text	857	374	863	384
text	864	374	867	384
text	305	180	319	190
text	320	180	322	190
text	506	144	511	157
text	512	144	518	157
text	135	147	143	163
text	144	147	159	163
text	160	147	175	163
text	176	147	191	163
text	192	147	207	163
text	208	147	213	163
text	567	152	575	166
text	576	152	591	166
text	592	152	606	166
text	566	180	575	187
text	576	180	591	187
text	592	180	607	187
text	608	180	609	187
text	398	140	399	163
text	400	140	415	163
text	416	140	431	163
text	432	140	436	163
text	714	117	719	150
text	720	117	735	150
text	736	117	751	150
text	752	117	767	150
text	768	117	783	150
text	784	117	799	150
text	800	117	816	150
text	896	4	911	39
text	912	4	927	39
text	928	4	943	39
text	944	4	959	39
text	960	4	964	39
text	556	172	559	180
text	560	172	575	180
text	576	172	591	180
text	592	172	607	180
text	608	172	618	180
text	278	170	287	179
text	285	171	287	180
text	288	171	291	180
text	485	144	495	153
text	496	144	505	153
text	896	26	911	105
text	912	26	927	105
text	928	26	943	105
text	944	26	959	105
text	960	26	962	105
text	763	345	767	360
text	768	345	780	360
text	857	374	863	384
text	864	374	867	384
