text	723	140	735	153
text	736	140	751	153
text	752	140	754	153
text	721	152	735	169
text	736	152	751	169
text	752	152	753	169
text	490	132	495	182
text	496	132	509	182
text	723	115	735	138
text	736	115	741	138
text	717	173	719	195
text	720	173	735	195
text	736	173	745	195
text	525	54	527	148
text	528	54	543	148
text	544	54	559	148
text	560	54	562	148
text	716	214	719	240
text	720	214	734	240
text	444	52	447	142
text	448	52	463	142
text	464	52	477	142
text	713	238	719	259
text	720	238	735	259
text	736	238	751	259
text	752	238	764	259
text	716	195	719	216
text	720	195	735	216
text	736	195	751	216
text	752	195	767	216
text	768	195	769	216
text	755	155	767	170
text	768	155	781	170
text	781	155	783	172
text	784	155	799	172
text	800	155	808	172
text	738	307	751	385
text	752	307	767	385
text	768	307	783	385
text	784	307	796	385
text	729	95	735	110
text	736	95	751	110
text	752	95	767	110
text	768	95	783	110
text	731	114	735	125
text	736	114	751	125
text	752	114	767	125
text	768	114	780	125
text	736	129	751	140
text	752	129	767	140
text	275	46	287	69
text	288	46	290	69
text	312	140	319	184
text	320	140	330	184
text	460	165	463	203
text	464	165	477	203
text	723	140	735	153
text	736	140	751	153
text	752	140	754	153
text	721	152	735	169
text	736	152	751	169
text	752	152	753	169
text	490	132	495	182
text	496	132	509	182
text	723	115	735	138
text	736	115	741	138
text	717	173	719	195
text	720	173	735	195
text	736	173	745	195
text	525	54	527	148
text	528	54	543	148
text	544	54	559	148
text	560	54	562	148
text	716	214	719	240
text	720	214	734	240
text	444	52	447	142
text	448	52	463	142
text	464	52	477	142
text	713	238	719	259
text	720	238	735	259
text	736	238	751	259
text	752	238	764	259
text	716	195	719	216
text	720	195	735	216
text	736	195	751	216
text	752	195	767	216
text	768	195	769	216
text	755	155	767	170
text	768	155	781	170
text	781	155	783	172
text	784	155	799	172
text	800	155	808	172
text	738	307	751	385
text	752	307	767	385
text	768	307	783	385
text	784	307	796	385
text	729	95	735	110
text	736	95	751	110
text	752	95	767	110
text	768	95	783	110
text	731	114	735	125
text	736	114	751	125
text	752	114	767	125
text	768	114	780	125
text	736	129	751	140
text	752	129	767	140
text	275	46	287	69
text	288	46	290	69
text	312	140	319	184
text	320	140	330	184
text	460	165	463	203
text	464	165	477	203
