text	106	253	111	294
text	112	253	127	294
text	128	253	143	294
text	144	253	159	294
text	160	253	175	294
text	176	253	191	294
text	192	253	207	294
text	208	253	217	294
text	336	80	351	121
text	352	80	367	121
text	368	80	383	121
text	384	80	392	121
text	406	95	415	135
text	416	95	431	135
text	432	95	447	135
text	448	95	463	135
text	464	95	479	135
text	480	95	495	135
text	496	95	500	135
text	859	90	863	104
text	864	90	879	104
text	880	90	895	104
text	896	90	911	104
text	912	90	914	104
text	826	141	831	180
text	832	141	847	180
text	848	141	855	180
text	106	253	111	294
text	112	253	127	294
text	128	253	143	294
text	144	253	159	294
text	160	253	175	294
text	176	253	191	294
text	192	253	207	294
text	208	253	217	294
text	336	80	351	121
text	352	80	367	121
text	368	80	383	121
text	384	80	392	121
text	406	95	415	135
text	416	95	431	135
text	432	95	447	135
text	448	95	463	135
text	464	95	479	135
text	480	95	495	135
text	496	95	500	135
text	859	90	863	104
text	864	90	879	104
text	880	90	895	104
text	896	90	911	104
text	912	90	914	104
text	826	141	831	180
text	832	141	847	180
text	848	141	855	180
