text	321	450	335	490
text	336	450	351	490
text	352	450	367	490
text	368	450	375	490
text	265	440	271	481
text	272	440	287	481
text	288	440	303	481
text	304	440	319	481
text	320	440	321	481
text	142	420	143	459
text	144	420	159	459
text	160	420	175	459
text	176	420	184	459
text	192	428	207	470
text	208	428	223	470
text	224	428	239	470
text	240	428	244	470
text	244	436	255	471
text	256	436	262	471
text	102	413	111	452
text	112	413	127	452
text	128	413	144	452
text	60	407	63	446
text	64	407	79	446
text	80	407	95	446
text	96	407	98	446
text	150	488	159	516
text	160	488	175	516
text	176	488	180	516
text	180	494	191	532
text	192	494	207	532
text	208	494	223	532
text	224	494	239	532
text	240	494	255	532
text	752	245	767	260
text	768	245	783	260
text	784	245	799	260
text	800	245	810	260
text	754	258	767	271
text	768	258	783	271
text	784	258	799	271
text	800	258	802	271
text	440	463	447	511
text	448	463	463	511
text	464	463	465	511
text	321	450	335	490
text	336	450	351	490
text	352	450	367	490
text	368	450	375	490
text	265	440	271	481
text	272	440	287	481
text	288	440	303	481
text	304	440	319	481
text	320	440	321	481
text	142	420	143	459
text	144	420	159	459
text	160	420	175	459
text	176	420	184	459
text	192	428	207	470
text	208	428	223	470
text	224	428	239	470
text	240	428	244	470
text	244	436	255	471
text	256	436	262	471
text	102	413	111	452
text	112	413	127	452
text	128	413	144	452
text	60	407	63	446
text	64	407	79	446
text	80	407	95	446
text	96	407	98	446
text	150	488	159	516
text	160	488	175	516
text	176	488	180	516
text	180	494	191	532
text	192	494	207	532
text	208	494	223	532
text	224	494	239	532
text	240	494	255	532
text	752	245	767	260
text	768	245	783	260
text	784	245	799	260
text	800	245	810	260
text	754	258	767	271
text	768	258	783	271
text	784	258	799	271
text	800	258	802	271
text	440	463	447	511
text	448	463	463	511
text	464	463	465	511
