text	188	348	191	400
text	192	348	207	400
text	208	348	222	400
text	0	167	15	265
text	16	167	31	265
text	32	167	47	265
text	48	167	63	265
text	64	167	79	265
text	80	167	95	265
text	96	167	102	265
text	158	230	159	254
text	160	230	175	254
text	176	230	188	254
text	185	226	191	245
text	192	226	207	245
text	208	226	209	245
text	174	169	175	227
text	176	169	191	227
text	192	169	207	227
text	208	169	223	227
text	224	169	239	227
text	240	169	255	227
text	256	169	271	227
text	272	169	287	227
text	288	169	303	227
text	304	169	319	227
text	320	169	331	227
text	455	306	463	403
text	464	306	478	403
text	455	120	463	153
text	464	120	479	153
text	480	120	495	153
text	496	120	511	153
text	512	120	527	153
text	528	120	538	153
text	444	216	447	314
text	448	216	463	314
text	464	216	470	314
text	185	332	191	360
text	192	332	207	360
text	208	332	223	360
text	224	332	238	360
text	179	320	191	350
text	192	320	207	350
text	208	320	223	350
text	224	320	235	350
text	453	200	463	225
text	441	320	447	414
text	448	320	460	414
text	649	555	655	573
text	656	555	671	573
text	672	555	676	573
text	546	171	559	185
text	305	358	319	380
text	320	358	336	380
text	162	238	175	264
text	176	238	191	264
text	192	238	207	264
text	208	238	215	264
text	0	470	15	578
text	16	470	31	578
text	32	470	47	578
text	48	470	63	578
text	64	470	79	578
text	80	470	95	578
text	96	470	105	578
text	216	457	223	514
text	224	457	239	514
text	240	457	255	514
text	256	457	270	514
text	10	522	15	599
text	16	522	31	599
text	32	522	47	599
text	48	522	63	599
text	64	522	79	599
text	80	522	95	599
text	96	522	111	599
text	112	522	116	599
text	188	348	191	400
text	192	348	207	400
text	208	348	222	400
text	0	167	15	265
text	16	167	31	265
text	32	167	47	265
text	48	167	63	265
text	64	167	79	265
text	80	167	95	265
text	96	167	102	265
text	158	230	159	254
text	160	230	175	254
text	176	230	188	254
text	185	226	191	245
text	192	226	207	245
text	208	226	209	245
text	174	169	175	227
text	176	169	191	227
text	192	169	207	227
text	208	169	223	227
text	224	169	239	227
text	240	169	255	227
text	256	169	271	227
text	272	169	287	227
text	288	169	303	227
text	304	169	319	227
text	320	169	331	227
text	455	306	463	403
text	464	306	478	403
text	455	120	463	153
text	464	120	479	153
text	480	120	495	153
text	496	120	511	153
text	512	120	527	153
text	528	120	538	153
text	444	216	447	314
text	448	216	463	314
text	464	216	470	314
text	185	332	191	360
text	192	332	207	360
text	208	332	223	360
text	224	332	238	360
text	179	320	191	350
text	192	320	207	350
text	208	320	223	350
text	224	320	235	350
text	453	200	463	225
text	441	320	447	414
text	448	320	460	414
text	649	555	655	573
text	656	555	671	573
text	672	555	676	573
text	546	171	559	185
text	305	358	319	380
text	320	358	336	380
text	162	238	175	264
text	176	238	191	264
text	192	238	207	264
text	208	238	215	264
text	0	470	15	578
text	16	470	31	578
text	32	470	47	578
text	48	470	63	578
text	64	470	79	578
text	80	470	95	578
text	96	470	105	578
text	216	457	223	514
text	224	457	239	514
text	240	457	255	514
text	256	457	270	514
text	10	522	15	599
text	16	522	31	599
text	32	522	47	599
text	48	522	63	599
text	64	522	79	599
text	80	522	95	599
text	96	522	111	599
text	112	522	116	599
