text	593	152	607	183
text	608	152	621	183
text	672	156	687	182
text	688	156	703	182
text	704	156	719	182
text	720	156	735	182
text	736	156	744	182
text	748	157	751	185
text	752	157	767	185
text	768	157	783	185
text	784	157	799	185
text	800	157	815	185
text	816	157	831	185
text	832	157	841	185
text	398	222	399	234
text	400	222	415	234
text	416	222	431	234
text	432	222	447	234
text	448	222	460	234
text	96	199	111	219
text	112	199	127	219
text	128	199	144	219
text	593	152	607	183
text	608	152	621	183
text	672	156	687	182
text	688	156	703	182
text	704	156	719	182
text	720	156	735	182
text	736	156	744	182
text	748	157	751	185
text	752	157	767	185
text	768	157	783	185
text	784	157	799	185
text	800	157	815	185
text	816	157	831	185
text	832	157	841	185
text	398	222	399	234
text	400	222	415	234
text	416	222	431	234
text	432	222	447	234
text	448	222	460	234
text	96	199	111	219
text	112	199	127	219
text	128	199	144	219
