text	75	160	79	233
text	80	160	95	233
text	96	160	111	233
text	112	160	127	233
text	71	232	79	300
text	80	232	95	300
text	96	232	111	300
text	112	232	127	300
text	128	232	143	300
text	144	232	159	300
text	160	232	175	300
text	176	232	177	300
text	73	295	79	331
text	80	295	95	331
text	96	295	108	331
text	91	295	95	372
text	96	295	111	372
text	112	295	127	372
text	128	295	143	372
text	144	295	159	372
text	160	295	175	372
text	176	295	183	372
text	129	145	143	237
text	144	145	159	237
text	160	145	166	237
text	252	70	255	125
text	256	70	271	125
text	272	70	287	125
text	288	70	303	125
text	304	70	319	125
text	320	70	325	125
text	798	0	799	23
text	800	0	815	23
text	816	0	826	23
text	75	160	79	233
text	80	160	95	233
text	96	160	111	233
text	112	160	127	233
text	71	232	79	300
text	80	232	95	300
text	96	232	111	300
text	112	232	127	300
text	128	232	143	300
text	144	232	159	300
text	160	232	175	300
text	176	232	177	300
text	73	295	79	331
text	80	295	95	331
text	96	295	108	331
text	91	295	95	372
text	96	295	111	372
text	112	295	127	372
text	128	295	143	372
text	144	295	159	372
text	160	295	175	372
text	176	295	183	372
text	129	145	143	237
text	144	145	159	237
text	160	145	166	237
text	252	70	255	125
text	256	70	271	125
text	272	70	287	125
text	288	70	303	125
text	304	70	319	125
text	320	70	325	125
text	798	0	799	23
text	800	0	815	23
text	816	0	826	23
