text	635	370	639	427
text	640	370	650	427
text	638	250	639	301
text	640	250	649	301
text	616	78	623	127
text	624	78	639	127
text	640	78	655	127
text	656	78	671	127
text	672	78	687	127
text	688	78	703	127
text	704	78	719	127
text	720	78	729	127
text	608	118	623	185
text	624	118	639	185
text	640	118	655	185
text	656	118	671	185
text	672	118	687	185
text	688	118	703	185
text	704	118	719	185
text	720	118	735	185
text	736	118	742	185
text	578	181	591	206
text	592	181	607	206
text	608	181	623	206
text	624	181	639	206
text	640	181	646	206
text	627	55	639	85
text	640	55	655	85
text	656	55	671	85
text	672	55	687	85
text	688	55	703	85
text	704	55	707	85
text	648	183	655	207
text	656	183	671	207
text	672	183	687	207
text	688	183	703	207
text	704	183	707	207
text	510	0	511	78
text	512	0	527	78
text	528	0	543	78
text	544	0	559	78
text	560	0	575	78
text	576	0	591	78
text	592	0	607	78
text	608	0	614	78
text	707	181	719	210
text	720	181	735	210
text	736	181	751	210
text	752	181	760	210
text	569	296	575	307
text	576	296	591	307
text	592	296	593	307
text	535	146	543	157
text	544	146	559	157
text	580	267	591	282
text	592	267	600	282
text	592	296	607	305
text	608	296	610	305
text	573	307	575	316
text	576	307	589	316
text	587	305	591	316
text	592	305	605	316
text	636	301	639	370
text	640	301	651	370
text	806	147	815	168
text	816	147	831	168
text	832	147	847	168
text	848	147	856	168
text	851	125	863	180
text	864	125	879	180
text	880	125	895	180
text	896	125	911	180
text	912	125	927	180
text	928	125	943	180
text	944	125	959	180
text	960	125	975	180
text	976	125	991	180
text	992	125	1007	180
text	1008	125	1023	180
text	1024	125	1039	180
text	1040	125	1041	180
text	962	121	975	140
text	976	121	991	140
text	992	121	1007	140
text	1008	121	1023	140
text	1024	121	1039	140
text	803	170	815	195
text	816	170	831	195
text	832	170	847	195
text	848	170	864	195
text	866	167	879	195
text	880	167	895	195
text	896	167	911	195
text	912	167	926	195
text	800	188	815	292
text	816	188	831	292
text	832	188	847	292
text	848	188	863	292
text	864	188	879	292
text	880	188	895	292
text	896	188	911	292
text	912	188	927	292
text	928	188	943	292
text	944	188	959	292
text	960	188	975	292
text	976	188	991	292
text	992	188	1007	292
text	1008	188	1023	292
text	1024	188	1032	292
text	780	283	783	311
text	784	283	799	311
text	800	283	815	311
text	816	283	831	311
text	832	283	837	311
text	874	287	879	317
text	880	287	895	317
text	896	287	911	317
text	912	287	927	317
text	928	287	938	317
text	986	296	991	325
text	992	296	1007	325
text	1008	296	1023	325
text	1024	296	1039	325
text	1040	296	1055	325
text	1056	296	1059	325
text	781	358	783	388
text	784	358	799	388
text	800	358	815	388
text	816	358	830	388
text	781	439	783	474
text	784	439	799	474
text	800	439	815	474
text	816	439	829	474
text	916	442	927	506
text	928	442	943	506
text	944	442	959	506
text	960	442	975	506
text	976	442	991	506
text	992	442	1001	506
text	926	421	927	475
text	928	421	943	475
text	944	421	959	475
text	960	421	975	475
text	976	421	991	475
text	992	421	1007	475
text	1008	421	1010	475
text	947	412	959	445
text	960	412	975	445
text	976	412	991	445
text	992	412	997	445
text	635	370	639	427
text	640	370	650	427
text	638	250	639	301
text	640	250	649	301
text	616	78	623	127
text	624	78	639	127
text	640	78	655	127
text	656	78	671	127
text	672	78	687	127
text	688	78	703	127
text	704	78	719	127
text	720	78	729	127
text	608	118	623	185
text	624	118	639	185
text	640	118	655	185
text	656	118	671	185
text	672	118	687	185
text	688	118	703	185
text	704	118	719	185
text	720	118	735	185
text	736	118	742	185
text	578	181	591	206
text	592	181	607	206
text	608	181	623	206
text	624	181	639	206
text	640	181	646	206
text	627	55	639	85
text	640	55	655	85
text	656	55	671	85
text	672	55	687	85
text	688	55	703	85
text	704	55	707	85
text	648	183	655	207
text	656	183	671	207
text	672	183	687	207
text	688	183	703	207
text	704	183	707	207
text	510	0	511	78
text	512	0	527	78
text	528	0	543	78
text	544	0	559	78
text	560	0	575	78
text	576	0	591	78
text	592	0	607	78
text	608	0	614	78
text	707	181	719	210
text	720	181	735	210
text	736	181	751	210
text	752	181	760	210
text	569	296	575	307
text	576	296	591	307
text	592	296	593	307
text	535	146	543	157
text	544	146	559	157
text	580	267	591	282
text	592	267	600	282
text	592	296	607	305
text	608	296	610	305
text	573	307	575	316
text	576	307	589	316
text	587	305	591	316
text	592	305	605	316
text	636	301	639	370
text	640	301	651	370
text	806	147	815	168
text	816	147	831	168
text	832	147	847	168
text	848	147	856	168
text	851	125	863	180
text	864	125	879	180
text	880	125	895	180
text	896	125	911	180
text	912	125	927	180
text	928	125	943	180
text	944	125	959	180
text	960	125	975	180
text	976	125	991	180
text	992	125	1007	180
text	1008	125	1023	180
text	1024	125	1039	180
text	1040	125	1041	180
text	962	121	975	140
text	976	121	991	140
text	992	121	1007	140
text	1008	121	1023	140
text	1024	121	1039	140
text	803	170	815	195
text	816	170	831	195
text	832	170	847	195
text	848	170	864	195
text	866	167	879	195
text	880	167	895	195
text	896	167	911	195
text	912	167	926	195
text	800	188	815	292
text	816	188	831	292
text	832	188	847	292
text	848	188	863	292
text	864	188	879	292
text	880	188	895	292
text	896	188	911	292
text	912	188	927	292
text	928	188	943	292
text	944	188	959	292
text	960	188	975	292
text	976	188	991	292
text	992	188	1007	292
text	1008	188	1023	292
text	1024	188	1032	292
text	780	283	783	311
text	784	283	799	311
text	800	283	815	311
text	816	283	831	311
text	832	283	837	311
text	874	287	879	317
text	880	287	895	317
text	896	287	911	317
text	912	287	927	317
text	928	287	938	317
text	986	296	991	325
text	992	296	1007	325
text	1008	296	1023	325
text	1024	296	1039	325
text	1040	296	1055	325
text	1056	296	1059	325
text	781	358	783	388
text	784	358	799	388
text	800	358	815	388
text	816	358	830	388
text	781	439	783	474
text	784	439	799	474
text	800	439	815	474
text	816	439	829	474
text	916	442	927	506
text	928	442	943	506
text	944	442	959	506
text	960	442	975	506
text	976	442	991	506
text	992	442	1001	506
text	926	421	927	475
text	928	421	943	475
text	944	421	959	475
text	960	421	975	475
text	976	421	991	475
text	992	421	1007	475
text	1008	421	1010	475
text	947	412	959	445
text	960	412	975	445
text	976	412	991	445
text	992	412	997	445
