text	362	50	367	67
text	368	50	383	67
text	384	50	395	67
text	404	53	415	71
text	416	53	431	71
text	432	53	448	71
text	386	12	399	28
text	400	12	415	28
text	416	15	431	30
text	432	15	439	30
text	438	17	447	31
text	448	17	454	31
text	365	11	367	28
text	368	11	383	28
text	384	11	385	28
text	334	29	335	46
text	336	29	351	46
text	352	29	367	46
text	368	29	379	46
text	407	33	415	47
text	416	33	431	47
text	432	33	435	47
text	349	7	351	24
text	352	7	365	24
text	379	30	383	45
text	384	30	399	45
text	400	30	407	45
text	434	34	447	50
text	448	34	461	50
text	395	55	399	68
text	400	55	404	68
text	344	50	351	65
text	352	50	360	65
text	336	70	351	88
text	352	70	367	88
text	368	70	383	88
text	384	71	399	86
text	400	71	415	86
text	425	73	431	90
text	432	73	448	90
text	416	75	425	85
text	318	89	319	108
text	320	89	335	108
text	336	89	351	108
text	352	89	367	108
text	368	89	383	108
text	384	89	386	108
text	388	90	399	105
text	400	90	415	105
text	416	90	419	105
text	418	93	431	105
text	426	93	431	105
text	432	93	447	105
text	448	93	449	105
text	420	253	431	275
text	432	253	447	275
text	448	253	463	275
text	688	49	703	73
text	704	49	719	73
text	720	49	735	73
text	736	49	738	73
text	741	54	751	76
text	752	54	767	76
text	768	54	773	76
text	680	69	687	95
text	688	69	703	95
text	704	69	719	95
text	720	69	735	95
text	736	69	751	95
text	752	69	762	95
text	359	268	367	286
text	368	268	380	286
text	405	260	415	278
text	416	260	417	278
text	333	112	335	127
text	336	112	351	127
text	352	112	367	127
text	368	112	383	127
text	384	112	399	127
text	400	112	415	127
text	416	112	430	127
text	675	94	687	103
text	688	94	703	103
text	704	94	719	103
text	720	94	735	103
text	736	94	751	103
text	752	94	755	103
text	676	109	687	120
text	688	109	696	120
text	697	109	703	119
text	704	109	714	119
text	714	110	719	121
text	720	110	735	121
text	736	110	738	121
text	676	121	687	131
text	688	121	703	131
text	704	121	719	131
text	720	121	726	131
text	362	50	367	67
text	368	50	383	67
text	384	50	395	67
text	404	53	415	71
text	416	53	431	71
text	432	53	448	71
text	386	12	399	28
text	400	12	415	28
text	416	15	431	30
text	432	15	439	30
text	438	17	447	31
text	448	17	454	31
text	365	11	367	28
text	368	11	383	28
text	384	11	385	28
text	334	29	335	46
text	336	29	351	46
text	352	29	367	46
text	368	29	379	46
text	407	33	415	47
text	416	33	431	47
text	432	33	435	47
text	349	7	351	24
text	352	7	365	24
text	379	30	383	45
text	384	30	399	45
text	400	30	407	45
text	434	34	447	50
text	448	34	461	50
text	395	55	399	68
text	400	55	404	68
text	344	50	351	65
text	352	50	360	65
text	336	70	351	88
text	352	70	367	88
text	368	70	383	88
text	384	71	399	86
text	400	71	415	86
text	425	73	431	90
text	432	73	448	90
text	416	75	425	85
text	318	89	319	108
text	320	89	335	108
text	336	89	351	108
text	352	89	367	108
text	368	89	383	108
text	384	89	386	108
text	388	90	399	105
text	400	90	415	105
text	416	90	419	105
text	418	93	431	105
text	426	93	431	105
text	432	93	447	105
text	448	93	449	105
text	420	253	431	275
text	432	253	447	275
text	448	253	463	275
text	688	49	703	73
text	704	49	719	73
text	720	49	735	73
text	736	49	738	73
text	741	54	751	76
text	752	54	767	76
text	768	54	773	76
text	680	69	687	95
text	688	69	703	95
text	704	69	719	95
text	720	69	735	95
text	736	69	751	95
text	752	69	762	95
text	359	268	367	286
text	368	268	380	286
text	405	260	415	278
text	416	260	417	278
text	333	112	335	127
text	336	112	351	127
text	352	112	367	127
text	368	112	383	127
text	384	112	399	127
text	400	112	415	127
text	416	112	430	127
text	675	94	687	103
text	688	94	703	103
text	704	94	719	103
text	720	94	735	103
text	736	94	751	103
text	752	94	755	103
text	676	109	687	120
text	688	109	696	120
text	697	109	703	119
text	704	109	714	119
text	714	110	719	121
text	720	110	735	121
text	736	110	738	121
text	676	121	687	131
text	688	121	703	131
text	704	121	719	131
text	720	121	726	131
