text	64	7	79	92
text	80	7	95	92
text	96	7	111	92
text	112	7	127	92
text	128	7	143	92
text	144	7	159	92
text	160	7	175	92
text	176	7	191	92
text	192	7	207	92
text	208	7	223	92
text	224	7	239	92
text	240	7	255	92
text	256	7	271	92
text	272	7	287	92
text	288	7	295	92
text	294	49	303	113
text	304	49	319	113
text	320	49	335	113
text	336	49	351	113
text	352	49	367	113
text	368	49	383	113
text	384	49	399	113
text	400	49	415	113
text	416	49	431	113
text	432	49	445	113
text	580	98	591	116
text	592	98	607	116
text	608	98	609	116
text	538	150	543	179
text	544	150	559	179
text	560	150	575	179
text	576	150	579	179
text	72	187	79	202
text	80	187	95	202
text	96	187	111	202
text	112	187	118	202
text	200	267	207	281
text	208	267	223	281
text	224	267	239	281
text	240	267	255	281
text	256	267	265	281
text	200	285	207	291
text	208	285	215	291
text	225	283	239	288
text	247	279	255	286
text	256	279	260	286
text	221	340	223	354
text	224	340	239	354
text	240	340	255	354
text	256	340	264	354
text	241	358	255	368
text	256	358	265	368
text	220	362	223	368
text	224	362	237	368
text	233	370	239	386
text	240	370	255	386
text	256	370	271	386
text	272	370	273	386
text	741	50	751	84
text	752	50	767	84
text	768	50	776	84
text	578	105	591	146
text	592	105	607	146
text	608	105	623	146
text	624	105	639	146
text	640	105	645	146
text	916	94	927	144
text	928	94	943	144
text	944	94	959	144
text	960	94	975	144
text	976	94	991	144
text	992	94	1007	144
text	1008	94	1023	144
text	1024	94	1039	144
text	1040	94	1055	144
text	1056	94	1066	144
text	64	7	79	92
text	80	7	95	92
text	96	7	111	92
text	112	7	127	92
text	128	7	143	92
text	144	7	159	92
text	160	7	175	92
text	176	7	191	92
text	192	7	207	92
text	208	7	223	92
text	224	7	239	92
text	240	7	255	92
text	256	7	271	92
text	272	7	287	92
text	288	7	295	92
text	294	49	303	113
text	304	49	319	113
text	320	49	335	113
text	336	49	351	113
text	352	49	367	113
text	368	49	383	113
text	384	49	399	113
text	400	49	415	113
text	416	49	431	113
text	432	49	445	113
text	580	98	591	116
text	592	98	607	116
text	608	98	609	116
text	538	150	543	179
text	544	150	559	179
text	560	150	575	179
text	576	150	579	179
text	72	187	79	202
text	80	187	95	202
text	96	187	111	202
text	112	187	118	202
text	200	267	207	281
text	208	267	223	281
text	224	267	239	281
text	240	267	255	281
text	256	267	265	281
text	200	285	207	291
text	208	285	215	291
text	225	283	239	288
text	247	279	255	286
text	256	279	260	286
text	221	340	223	354
text	224	340	239	354
text	240	340	255	354
text	256	340	264	354
text	241	358	255	368
text	256	358	265	368
text	220	362	223	368
text	224	362	237	368
text	233	370	239	386
text	240	370	255	386
text	256	370	271	386
text	272	370	273	386
text	741	50	751	84
text	752	50	767	84
text	768	50	776	84
text	578	105	591	146
text	592	105	607	146
text	608	105	623	146
text	624	105	639	146
text	640	105	645	146
text	916	94	927	144
text	928	94	943	144
text	944	94	959	144
text	960	94	975	144
text	976	94	991	144
text	992	94	1007	144
text	1008	94	1023	144
text	1024	94	1039	144
text	1040	94	1055	144
text	1056	94	1066	144
