text	873	120	879	140
text	880	120	895	140
text	896	120	911	140
text	912	120	922	140
text	515	168	527	190
text	528	168	536	190
text	887	155	895	183
text	896	155	911	183
text	912	155	922	183
text	926	141	927	175
text	928	141	943	175
text	944	141	959	175
text	960	141	975	175
text	976	141	991	175
text	992	141	996	175
text	836	184	847	211
text	848	184	863	211
text	864	184	879	211
text	880	184	895	211
text	896	184	906	211
text	907	177	911	200
text	912	177	927	200
text	931	168	943	198
text	944	168	959	198
text	960	168	975	198
text	976	168	989	198
text	862	163	863	185
text	864	163	879	185
text	880	163	885	185
text	867	214	879	237
text	880	214	895	237
text	896	214	911	237
text	912	214	927	237
text	928	214	936	237
text	1009	445	1023	468
text	1024	445	1039	468
text	1040	445	1052	468
text	824	166	831	192
text	832	166	847	192
text	848	166	863	192
text	938	210	943	229
text	944	210	959	229
text	960	210	975	229
text	976	210	991	229
text	992	210	1008	229
text	556	152	559	172
text	560	152	575	172
text	576	152	591	172
text	676	138	687	158
text	688	138	692	158
text	552	135	559	159
text	560	135	575	159
text	576	135	591	159
text	592	135	607	159
text	608	135	611	159
text	410	184	415	207
text	416	184	431	207
text	432	184	445	207
text	848	225	863	247
text	864	225	879	247
text	880	225	895	247
text	896	225	911	247
text	912	225	927	247
text	928	225	943	247
text	944	225	959	247
text	960	225	975	247
text	976	225	991	247
text	992	225	999	247
text	851	250	863	266
text	864	250	879	266
text	880	250	895	266
text	896	250	911	266
text	912	250	927	266
text	928	250	943	266
text	944	250	959	266
text	960	250	975	266
text	976	250	991	266
text	992	250	1003	266
text	843	266	847	277
text	848	266	863	277
text	864	266	879	277
text	880	266	895	277
text	896	266	911	277
text	992	261	1007	270
text	1008	261	1019	270
text	900	291	911	300
text	912	291	927	300
text	928	291	943	300
text	944	291	951	300
text	958	291	959	299
text	960	291	975	299
text	976	291	991	299
text	992	291	1007	299
text	1008	291	1012	299
text	1015	460	1023	475
text	1024	460	1039	475
text	1040	460	1046	475
text	856	303	863	308
text	864	303	880	308
text	859	312	863	318
text	864	312	879	318
text	880	312	894	318
text	859	320	863	326
text	864	320	879	326
text	880	320	895	326
text	896	320	907	326
text	915	301	927	310
text	928	301	941	310
text	917	312	927	319
text	928	312	941	319
text	922	321	927	327
text	928	321	939	327
text	971	301	975	309
text	976	301	991	309
text	992	301	1001	309
text	976	312	991	319
text	992	312	1000	319
text	979	321	991	329
text	992	321	1000	329
text	873	120	879	140
text	880	120	895	140
text	896	120	911	140
text	912	120	922	140
text	515	168	527	190
text	528	168	536	190
text	887	155	895	183
text	896	155	911	183
text	912	155	922	183
text	926	141	927	175
text	928	141	943	175
text	944	141	959	175
text	960	141	975	175
text	976	141	991	175
text	992	141	996	175
text	836	184	847	211
text	848	184	863	211
text	864	184	879	211
text	880	184	895	211
text	896	184	906	211
text	907	177	911	200
text	912	177	927	200
text	931	168	943	198
text	944	168	959	198
text	960	168	975	198
text	976	168	989	198
text	862	163	863	185
text	864	163	879	185
text	880	163	885	185
text	867	214	879	237
text	880	214	895	237
text	896	214	911	237
text	912	214	927	237
text	928	214	936	237
text	1009	445	1023	468
text	1024	445	1039	468
text	1040	445	1052	468
text	824	166	831	192
text	832	166	847	192
text	848	166	863	192
text	938	210	943	229
text	944	210	959	229
text	960	210	975	229
text	976	210	991	229
text	992	210	1008	229
text	556	152	559	172
text	560	152	575	172
text	576	152	591	172
text	676	138	687	158
text	688	138	692	158
text	552	135	559	159
text	560	135	575	159
text	576	135	591	159
text	592	135	607	159
text	608	135	611	159
text	410	184	415	207
text	416	184	431	207
text	432	184	445	207
text	848	225	863	247
text	864	225	879	247
text	880	225	895	247
text	896	225	911	247
text	912	225	927	247
text	928	225	943	247
text	944	225	959	247
text	960	225	975	247
text	976	225	991	247
text	992	225	999	247
text	851	250	863	266
text	864	250	879	266
text	880	250	895	266
text	896	250	911	266
text	912	250	927	266
text	928	250	943	266
text	944	250	959	266
text	960	250	975	266
text	976	250	991	266
text	992	250	1003	266
text	843	266	847	277
text	848	266	863	277
text	864	266	879	277
text	880	266	895	277
text	896	266	911	277
text	992	261	1007	270
text	1008	261	1019	270
text	900	291	911	300
text	912	291	927	300
text	928	291	943	300
text	944	291	951	300
text	958	291	959	299
text	960	291	975	299
text	976	291	991	299
text	992	291	1007	299
text	1008	291	1012	299
text	1015	460	1023	475
text	1024	460	1039	475
text	1040	460	1046	475
text	856	303	863	308
text	864	303	880	308
text	859	312	863	318
text	864	312	879	318
text	880	312	894	318
text	859	320	863	326
text	864	320	879	326
text	880	320	895	326
text	896	320	907	326
text	915	301	927	310
text	928	301	941	310
text	917	312	927	319
text	928	312	941	319
text	922	321	927	327
text	928	321	939	327
text	971	301	975	309
text	976	301	991	309
text	992	301	1001	309
text	976	312	991	319
text	992	312	1000	319
text	979	321	991	329
text	992	321	1000	329
