text	0	126	15	165
text	16	126	31	165
text	32	126	47	165
text	48	126	63	165
text	64	126	79	165
text	80	126	95	165
text	96	126	103	165
text	537	50	543	102
text	544	50	559	102
text	560	50	575	102
text	576	50	591	102
text	592	50	607	102
text	608	50	623	102
text	624	50	639	102
text	640	50	654	102
text	390	101	399	114
text	400	101	415	114
text	416	101	431	114
text	432	101	446	114
text	240	7	255	57
text	256	7	258	57
text	880	0	895	32
text	896	0	911	32
text	912	0	927	32
text	928	0	943	32
text	944	0	959	32
text	960	0	964	32
text	971	0	975	10
text	976	0	991	10
text	992	0	1007	10
text	1008	0	1023	10
text	1024	0	1032	10
text	1026	25	1039	40
text	1040	25	1055	40
text	1056	25	1062	40
text	602	138	607	150
text	608	138	623	150
text	624	138	626	150
text	0	126	15	165
text	16	126	31	165
text	32	126	47	165
text	48	126	63	165
text	64	126	79	165
text	80	126	95	165
text	96	126	103	165
text	537	50	543	102
text	544	50	559	102
text	560	50	575	102
text	576	50	591	102
text	592	50	607	102
text	608	50	623	102
text	624	50	639	102
text	640	50	654	102
text	390	101	399	114
text	400	101	415	114
text	416	101	431	114
text	432	101	446	114
text	240	7	255	57
text	256	7	258	57
text	880	0	895	32
text	896	0	911	32
text	912	0	927	32
text	928	0	943	32
text	944	0	959	32
text	960	0	964	32
text	971	0	975	10
text	976	0	991	10
text	992	0	1007	10
text	1008	0	1023	10
text	1024	0	1032	10
text	1026	25	1039	40
text	1040	25	1055	40
text	1056	25	1062	40
text	602	138	607	150
text	608	138	623	150
text	624	138	626	150
